,Company,Location,Date,Job_Title,Subspecialty,Years_Experience,Total_Comp
1665,Facebook,"San Francisco, CA", 8/14/19,L5 Product Manager,Distributed Systems (Back-End),,"$250,000"
1666,Capital One,"Richmond, VA", 8/14/19,Manager,Card,,"$150,000"
1667,Microsoft,"Redmond, WA", 8/13/19,59,API Development (Back-End),,"$152,000"
1668,Amazon,"Seattle, WA", 8/13/19,L6,Product,,"$250,000"
1669,Google,"Mountain View, CA", 8/13/19,L4,ML / AI,,"$196,000"
1670,Microsoft,"Redmond, WA", 8/13/19,63,Security,,"$151,000"
1671,Amazon,"Seattle, WA", 8/11/19,L6,Games,,"$174,000"
1672,Salesforce,"San Francisco, CA", 8/11/19,VP,Full Stack,,"$514,000"
1673,Airbnb,"San Francisco, C",| 8/9/19,L4,Full Stack,,"$327,000"
1674,Elastic,"San Francisco, C",| 8/8/19,Senior,Networking,,"$260,000"
1675,Walmart,"Sunnyvale, C",| 8/8/19,ECB8,Full Stack,,"$647,000"
1676,Adobe,"San Jose, C",| 8/7/19,L4,API Development (Back-End),,"$300,000"
1677,Snap,"Santa Monica, C",| 8/7/19,L6,Revenue,,"$980,000"
1678,Microsoft,"Redmond, W",| 8/7/19,61,Full Stack,,"$135,000"
1679,Amazon,"Seattle, W",| 8/5/19,L6,alexa,,"$220,000"
1680,Pinterest,"San Francisco, C",| 8/5/19,L4,Web Development (Front-End),,"$290,000"
1681,Amazon,"Seattle, W",| 8/4/19,L6,Supply chain,,"$211,000"
1682,JPMorgan Chase,"New York, N",| 8/1/19,Vice President,Risk,,"$165,000"
1683,Microsoft,"Mountain View, C",| 8/1/19,L4,Mobile (iOS + Android),,"$185,000"
1684,Facebook,"San Francisco, C",| 8/1/19,L5 Product Manager,Mobile (iOS + Android),,"$190,000"
1685,Google,"San Francisco, CA", 7/31/19,L7,Levels.fyi's mobile interface made me select a focus,,"$400,000"
1686,Amazon,"Seattle, WA", 7/30/19,L7,Full Stack,,"$415,000"
1687,Roblox,"San Mateo, CA", 7/29/19,APM,Rotational,,"$135,000"
1688,Intuit,"Mountain View, CA", 7/29/19,Senior PM,Full Stack,,"$226,000"
1689,Microsoft,"Redmond, WA", 7/29/19,63,Product,,"$210,000"
1690,Yelp,"San Francisco, CA", 7/29/19,IC3,Product Development,,"$235,000"
1691,Amazon,"Seattle, WA", 7/29/19,L6,RETAIL,,"$181,000"
1692,PayPal,"San Jose, CA", 7/29/19,T27,Mobile (iOS + Android),,"$475,000"
1693,Amazon,"Seattle, WA", 7/28/19,L5,Robotics,,"$164,000"
1694,Amazon,"Seattle, WA", 7/28/19,8,Distributed Systems (Back-End),,"$700,000"
1695,Amazon,"Seattle, WA", 7/28/19,8,Distributed Systems (Back-End),,"$700,000"
1696,Facebook,"Menlo Park, CA", 7/27/19,D2,Full Stack,,"$1,705,000"
1697,Salesforce,"San Francisco, CA", 7/27/19,Product Manager,DevOps,,"$205,000"
1698,Facebook,"Amsterdam, NH, Netherlands", 7/27/19,L4 Product Manager,Npd,,"$75,000"
1699,Careem,"Dubai, DU, United Arab Emirates", 7/26/19,Lead Product Manager,Distributed Systems (Back-End),,"$278,000"
1700,Accenture,"Seattle, WA", 7/25/19,7,Consulting,,"$141,000"
1701,Microsoft,"Redmond, WA", 7/25/19,63,Product,,"$200,000"
1702,Docusign,"Seattle, WA", 7/24/19,P4,Full Stack,,"$200,000"
1703,T-Mobile,"Bellevue, WA", 7/23/19,IC,Mobile (iOS + Android),,"$135,000"
1704,Intuit,"Mountain View, CA", 7/23/19,Senior PM,Product,,"$175,000"
1705,Facebook,"Seattle, WA", 7/22/19,L6 Product Manager,Full Stack,,"$540,000"
1706,Microsoft,"Redmond, WA", 7/20/19,66,Cloud,,"$475,000"
1707,Expedia group,"Bellevue, WA", 7/19/19,L,Android,,"$125,000"
1708,Amazon,"Seattle, WA", 7/18/19,L6,ML / AI,,"$230,000"
1709,Amazon,"San Francisco, CA", 7/18/19,L6,Non Tech,,"$269,000"
1710,Amazon,"Seattle, WA", 7/18/19,L6,Business,,"$245,000"
1711,Amazon,"Seattle, WA", 7/18/19,L6,Full Stack,,"$245,000"
1712,Google,"Mountain View, CA", 7/18/19,Product Manager 2,API Development (Back-End),,"$240,000"
1713,Amazon,"Palo Alto, CA", 7/17/19,Software Dev Manager,API Development (Back-End),,"$260,000"
1714,Google,"Mountain View, CA", 7/16/19,Product Manager 1,ML / AI,,"$200,000"
1715,PayPal,"San Francisco, CA", 7/16/19,T26,Product,,"$370,000"
1716,google,"San Francisco, CA", 7/16/19,6,Android,,"$240,000"
1717,Microsoft,"Seattle, WA", 7/16/19,Partner,ML / AI,,"$500,000"
1718,Amazon,"Seattle, WA", 7/16/19,L5,Economics,,"$126,000"
1719,Google,"Mountain View, CA", 7/15/19,Director of Product,Full Stack,,"$340,000"
1720,Oracle,"Minneapolis, MN", 7/15/19,IC-4,Apps,,"$160,000"
1721,Amazon,"Seattle, WA", 7/14/19,L6,API Development (Back-End),,"$190,000"
1722,Google,"Mountain View, CA", 7/14/19,7,Full Stack,,"$700,000"
1723,Walmart,"Bentonville, AR", 7/13/19,73,Product,,"$103,000"
1724,Amazon,"Palo Alto, CA", 7/12/19,L7,Distributed Systems (Back-End),,"$271,000"
1725,Zillow,"Seattle, WA", 7/12/19,P3,Web Development (Front-End),,"$122,000"
1726,Microsoft,"Redmond, WA", 7/12/19,64,Gaming,,"$235,000"
1727,Amazon,"Seattle, WA", 7/12/19,L6,ML / AI,,"$185,000"
1728,Uber,"San Francisco, CA", 7/10/19,Senior Product Manager,API Development (Back-End),,"$370,000"
1729,Google,"Mountain View, CA", 7/10/19,L7,Android,,"$500,000"
1730,IBM,"Houston, TX", 7/10/19,Principal Offering Manager,Storage,,"$150,000"
1731,Amazon,"Seattle, WA", 7/10/19,L7,Business,,"$270,000"
1732,Cisco,"Seattle, W",| 7/9/19,Grade 12,Security,,"$374,000"
1733,Tripadvisor,"New York, N",| 7/7/19,Senior Product Manager,Web Development (Front-End),,"$229,000"
1734,Salesforce,"San Francisco, C",| 7/6/19,Senior Product Manager,iOS,,"$247,000"
1735,LinkedIn,"Mountain View, C",| 7/5/19,Group Product Manager,Product,,"$660,000"
1736,Expedia,"Bellevue, W",| 7/4/19,M,Web Development (Front-End),,"$240,000"
1737,Google,"Sunnyvale, C",| 7/4/19,PM3,Product,,"$395,000"
1738,Uber,"San Francisco, C",| 7/3/19,5b,Web Development (Front-End),,"$475,000"
1739,Microsoft,"Seattle, W",| 7/2/19,61,Full Stack,,"$160,000"
1740,PwC,"Stamford, C",| 7/2/19,Manager,DevOps,,"$140,000"
1741,Amazon,"Seattle, W",| 7/1/19,L6,Compute,,"$190,000"
1742,Amazon,"Seattle, WA", 6/30/19,L6,Distributed Systems (Back-End),,"$270,000"
1743,Atlassian,"San Francisco, CA", 6/28/19,P7,Android,,"$380,000"
1744,Amazon,"Seattle, WA", 6/28/19,L7,ML / AI,,"$299,000"
1745,Wells Fargo,"Charlotte, NC", 6/27/19,4,Full Stack,,"$130,000"
1746,Autodesk,"San Francisco, CA", 6/26/19,Grade 12,DPE,,"$119,000"
1747,Google,"Mountain View, CA", 6/26/19,L6,Search,,"$410,000"
1748,Amazon,"Seattle, WA", 6/26/19,L6,iOS,,"$184,000"
1749,Facebook,"Menlo Park, CA", 6/26/19,6,Mobile (iOS + Android),,"$630,000"
1750,Facebook,"Menlo Park, CA", 6/26/19,D2,Full Stack,,"$1,755,000"
1751,Oracle,"Seattle, WA", 6/24/19,IC5,cloud,,"$475,000"
1752,Facebook,"Menlo Park, CA", 6/24/19,L5 Product Manager,Full Stack,,"$320,000"
1753,HubSpot,"Cambridge, MA", 6/23/19,Product Manager,Prefer not to Say,,"$105,000"
1754,Amazon,"Seattle, WA", 6/23/19,L6,Full Stack,,"$328,000"
1755,Amazon,"Seattle, WA", 6/23/19,L6,AWS,,"$160,000"
1756,Facebook,"Menlo Park, CA", 6/22/19,L4 Product Manager,Mobile (iOS + Android),,"$247,000"
1757,Amazon,"Seattle, WA", 6/21/19,L6,Voice Experiences,,"$285,000"
1758,Microsoft,"Redmond, WA", 6/20/19,65,iOS,,"$331,000"
1759,Walmart labs,"Sunnyvale, CA", 6/20/19,X6,Mobile (iOS + Android),,"$335,000"
1760,Symantec,"San Francisco, CA", 6/20/19,Sr Manager,Full Stack,,"$276,000"
1761,Amazon,"Munich, BY, Germany", 6/20/19,5,Digital video,,"$104,000"
1762,Spotify,"Stockholm, ST, Sweden", 6/20/19,Regular,Distributed Systems (Back-End),,"$78,000"
1763,Qualcomm,"San Diego, CA", 6/19/19,Staff,Android,,"$240,000"
1764,Yahoo,"San Francisco, CA", 6/19/19,IC5,Mobile (iOS + Android),,"$277,000"
1765,Microsoft,"Denver, CO", 6/19/19,63,Cloud,,"$253,000"
1766,Google,"Medan, SU, Indonesia", 6/19/19,L5,Full Stack,,"$190,000"
1767,Facebook,"Menlo Park, CA", 6/19/19,L5 Product Manager,Product,,"$315,000"
1768,Oracle,"Denver, CO", 6/19/19,M4 - Director,Enterprise Apps,,"$312,000"
1769,Facebook,"London, EN, United Kingdom", 6/19/19,L5 Product Manager,ML / AI,,"$205,000"
1770,Shutterstock,"New York, NY", 6/18/19,Director,Full Stack,,"$270,000"
1771,Walmart Labs,"San Bruno, CA", 6/18/19,E3,ML / AI,,"$165,000"
1772,Expedia Group,"Bellevue, WA", 6/18/19,M,API Development (Back-End),,"$172,000"
1773,Booking,"Amsterdam, NH, Netherlands", 6/18/19,F,Web Development (Front-End),,"$130,000"
1774,Ericsson,"Santa Clara, CA", 6/17/19,7,Telecom,,"$192,000"
1775,Google,"Mountain View, CA", 6/17/19,L4,ML / AI,,"$190,000"
1776,NetApp,"Sunnyvale, CA", 6/17/19,5,prod mktg,,"$215,000"
1777,Samsung,"Mountain View, CA", 6/17/19,Director,Mobile (iOS + Android),,"$285,000"
1778,Amazon,"Seattle, WA", 6/17/19,L6,Cloud,,"$270,000"
1779,palo alto networks,"Tel Aviv, TA, Israel", 6/17/19,senior,Security,,"$173,000"
1780,KPMG,"Berlin, BE, Germany", 6/17/19,Senior Manager,Data & Analytics,,"$140,000"
1781,Microsoft,"Seattle, WA", 6/17/19,59,ML / AI,,"$174,000"
1782,wework,"Tel Aviv, TA, Israel", 6/17/19,4,--,,"$140,000"
1783,Facebook,"Menlo Park, CA", 6/16/19,L6 Product Manager,Generalist,,"$500,000"
1784,Amazon,"Seattle, WA", 6/16/19,L6,Full Stack,,"$320,000"
1785,Microsoft,"Redmond, WA", 6/16/19,PM 2,Operating Systems,,"$181,000"
1786,Amazon,"Seattle, WA", 6/16/19,L7,Product,,"$310,000"
1787,Amazon,"Irvine, CA", 6/16/19,L6,Alexa,,"$290,000"
1788,Microsoft,"Redmond, WA", 6/16/19,62,Windows,,"$176,000"
1789,Startup,"Bellevue, WA", 6/16/19,Unknown,No idea what to put here,,"$120,000"
1790,Tesla,"Fremont, CA", 6/16/19,P5,Distributed Systems (Back-End),,"$240,000"
1791,Salesforce,"San Francisco, CA", 6/16/19,3,Security,,"$180,000"
1792,Amazon,"Sunnyvale, CA", 6/16/19,L6,Devices,,"$297,000"
1793,JPMorgan Chase,"Dallas, TX", 6/16/19,Executive Director,Architecture,,"$315,000"
1794,Visa,"Foster City, CA", 6/15/19,Senior Product Manager,API Development (Back-End),,"$185,000"
1795,Microsoft,"Sunnyvale, CA", 6/15/19,59,Full Stack,,"$158,000"
1796,Salesforce,"Seattle, WA", 6/15/19,Senior Director,Full Stack,,"$310,000"
1797,Pivotal,"New York, NY", 6/15/19,P4,Distributed Systems (Back-End),,"$190,000"
1798,Booking.com,"Amsterdam, NH, Netherlands", 6/15/19,F,Web Development (Front-End),,"$155,000"
1799,Capital One,"Mc Lean, VA", 6/15/19,Manager,Mobile (iOS + Android),,"$145,000"
1800,Capital One,"Mc Lean, VA", 6/15/19,Manager,API Development (Back-End),,"$144,000"
1801,Zendesk,"San Francisco, CA", 6/15/19,Senior,API Development (Back-End),,"$205,000"
1802,Microsoft,"Redmond, WA", 6/15/19,67,Distributed Systems (Back-End),,"$305,000"
1803,Microsoft,"Seattle, WA", 6/15/19,63,Cloud,,"$200,000"
1804,Amazon,"Seattle, WA", 6/15/19,Senior Product Manager,Full Stack,,"$200,000"
1805,Microsoft,"Seattle, WA", 6/15/19,63,iOS,,"$199,000"
1806,SAP,"Montreal, QC, Canada", 6/15/19,T3,Mobile (iOS + Android),,"$137,000"
1807,Amazon,"Palo Alto, CA", 6/14/19,L7,Distributed Systems (Back-End),,"$395,000"
1808,Google,"Mountain View, CA", 6/14/19,L4,ML / AI,,"$235,000"
1809,Amazon,"Seattle, WA", 6/14/19,L6,Voice,,"$200,000"
1810,Uber,"San Francisco, CA", 6/14/19,5b,Product,,"$516,000"
1811,Uber,"San Francisco, CA", 6/14/19,Senior Product Manager,Security,,"$250,000"
1812,Groupon,"Seattle, WA", 6/13/19,L3,Web Development (Front-End),,"$131,000"
1813,Facebook,"Menlo Park, CA", 6/13/19,D1,Full Stack,,"$800,000"
1814,Amazon,"Seattle, WA", 6/12/19,L6,Distributed Systems (Back-End),,"$255,000"
1815,Salesforce,"San Francisco, CA", 6/12/19,Director,Distributed Systems (Back-End),,"$425,000"
1816,Microsoft,"Redmond, WA", 6/12/19,66,Distributed Systems (Back-End),,"$260,000"
1817,Amazon,"Seattle, WA", 6/11/19,Senior Product Manager,Technical Product Management,,"$270,000"
1818,Microsoft,"Seattle, WA", 6/11/19,62,Program Management,,"$163,000"
1819,JPMorgan Chase,"New York, NY", 6/11/19,Associate,Mobile (iOS + Android),,"$136,000"
1820,EPAM Systems,"New York, NY", 6/10/19,L4,Web Development (Front-End),,"$120,000"
1821,Square,"San Francisco, C",| 6/9/19,Level 5,Full Stack,,"$268,000"
1822,Nokia,"Beijing, BJ, Chin",| 6/8/19,9,Mobile (iOS + Android),,"$110,000"
1823,athenahealth,"Watertown, M",| 6/7/19,manager,HIT,,"$110,000"
1824,Microsoft,"Seattle, W",| 6/6/19,L62,Program Management,,"$170,000"
1825,Microsoft,"Redmond, W",| 6/6/19,64,Mobile (iOS + Android),,"$215,000"
1826,Apple,"Cupertino, C",| 6/6/19,IC3 PM,iOS,,"$182,000"
1827,Amazon,"Palo Alto, C",| 6/5/19,L6,ML / AI,,"$230,000"
1828,Amazon,"Seattle, W",| 6/4/19,L6,ML / AI,,"$300,000"
1829,Microsoft,"Redmond, W",| 6/3/19,65,Security,,"$322,000"
1830,Microsoft,"Redmond, W",| 6/3/19,65,Security,,"$330,000"
1831,Microsoft,"Redmond, W",| 6/3/19,63,Security,,"$178,000"
1832,Apple,"Cupertino, C",| 6/2/19,M3,Full Stack,,"$650,000"
1833,Visa,"Seattle, W",| 6/1/19,Director,Product Management,,"$225,000"
1834,Yelp,"San Francisco, C",| 6/1/19,GPM,Distributed Systems (Back-End),,"$240,000"
1835,Amazon,"Seattle, WA", 5/31/19,L6,Full Stack,,"$200,000"
1836,Amazon,Outside USA, 5/30/19,L6,Full Stack,,"$260,000"
1837,Lyft,"San Francisco, CA", 5/30/19,L6,Security,,"$540,000"
1838,Amazon,"Seattle, WA", 5/30/19,L6,iOS,,"$170,000"
1839,Amazon,"Seattle, WA", 5/30/19,L6,ML / AI,,"$270,000"
1840,Amazon,"Seattle, WA", 5/29/19,L7,Product Management,,"$400,000"
1841,Splunk,"Seattle, WA", 5/28/19,P3,ML / AI,,"$190,000"
1842,Walmart Labs,"Sunnyvale, CA", 5/27/19,3,API Development (Back-End),,"$150,000"
1843,Amazon,"Seattle, WA", 5/27/19,L6,Operations,,"$213,000"
1844,Micron technology,"Boise, ID", 5/26/19,M2,Semiconductors,,"$275,000"
1845,Facebook,"Seattle, WA", 5/25/19,IC5,ML / AI,,"$300,000"
1846,McAfee,"Santa Clara, CA", 5/23/19,L11,Security,,"$250,000"
1847,Amazon,"Seattle, WA", 5/23/19,L6,Web Development (Front-End),,"$177,000"
1848,Ultimate Software,Remote, 5/23/19,Mid,Security,,"$150,000"
1849,Microsoft,"Redmond, WA", 5/23/19,L67,ML / AI,,"$685,000"
1850,Amazon,"San Francisco, CA", 5/23/19,L7 (Sr Manager),Mobile (iOS + Android),,"$556,000"
1851,Amazon,"Seattle, WA", 5/22/19,Senior Product Manager,UX,,"$193,000"
1852,Amazon,"San Francisco, CA", 5/22/19,L4,iOS,,"$560,000"
1853,Amazon,"Boston, MA", 5/21/19,L6,Full Stack,,"$265,000"
1854,Google,"Mountain View, CA", 5/20/19,L4,Web Development (Front-End),,"$196,000"
1855,Google,"New York, NY", 5/20/19,L4,NA,,"$350,000"
1856,LinkedIn,"Sunnyvale, CA", 5/20/19,Senior Product Manager,ML / AI,,"$423,000"
1857,Amazon,"Seattle, WA", 5/19/19,L6,DevOps,,"$216,000"
1858,Microsoft,"Redmond, WA", 5/17/19,61,Operating System,,"$143,000"
1859,Amazon,"Seattle, WA", 5/16/19,L6,ML / AI,,"$369,000"
1860,Capital One,"Washington, DC", 5/16/19,Senior Manager,Full Stack,,"$190,000"
1861,Google,"Mountain View, CA", 5/15/19,L5,Security,,"$445,000"
1862,Amazon,"Seattle, WA", 5/15/19,L6,pm,,"$260,000"
1863,Google,"Mountain View, CA", 5/13/19,L4,Android,,"$225,000"
1864,Google,"Mountain View, CA", 5/11/19,L7.5,ML / AI,,"$659,000"
1865,Capital One,"Chicago, IL", 5/11/19,Manager,iOS,,"$180,000"
1866,Google,"Boulder, C",| 5/9/19,5,ML / AI,,"$275,000"
1867,Lucid Software,"Salt Lake City, U",| 5/9/19,Associate Product Manager,Web Development (Front-End),,"$95,000"
1868,Oracle,"Redwood City, C",| 5/8/19,IC-5,OCI,,"$220,000"
1869,Facebook,"Menlo Park, C",| 5/8/19,L6 Product Manager,Consumer,,"$650,000"
1870,Amazon,"Seattle, W",| 5/7/19,L6,IOT,,"$230,000"
1871,Amazon,"Seattle, W",| 5/6/19,L6,Mobile (iOS + Android),,"$229,000"
1872,Amazon,"Seattle, W",| 5/5/19,L6,Distributed Systems (Back-End),,"$210,000"
1873,Amazon,"Seattle, W",| 5/5/19,L6,Distributed Systems (Back-End),,"$210,000"
1874,Uber,"San Francisco, C",| 5/5/19,L4,Distributed Systems (Back-End),,"$340,000"
1875,Google,"Sunnyvale, C",| 5/4/19,L4,Cloud,,"$190,000"
1876,Microsoft,"Seattle, W",| 5/4/19,68,ML / AI,,"$1,800,000"
1877,Adobe,"San Jose, C",| 5/4/19,E3,DevOps,,"$215,000"
1878,Samsung,"Mountain View, C",| 5/3/19,Senior Manager,AR/VR,,"$297,000"
1879,IBM,"New York, N",| 5/2/19,Advisory Offering Manager,Full Stack,,"$141,000"
1880,Groupon,"San Francisco, C",| 5/2/19,level 2,Full Stack,,"$210,000"
1881,Amazon,"Seattle, W",| 5/2/19,L6,Full Stack,,"$170,000"
1882,Amazon,"Seattle, W",| 5/2/19,L6,Logistics,,"$288,000"
1883,Apple,"Cupertino, C",| 5/2/19,IC4,Online Store,,"$234,000"
1884,Microsoft,"Redmond, W",| 5/1/19,64,Full Stack,,"$240,000"
1885,Amazon,"Seattle, WA", 4/30/19,L6,Retail,,"$221,000"
1886,Amazon,"Seattle, WA", 4/30/19,L6,Logistics,,"$288,000"
1887,Microsoft,"Redmond, WA", 4/30/19,62,Business planning,,"$125,000"
1888,Disney,"New York, NY", 4/30/19,Senior Director,ML / AI,,"$356,000"
1889,Bank of America Merrill Lynch,"San Francisco, CA", 4/30/19,4,Retail,,"$325,000"
1890,Amazon,"Seattle, WA", 4/29/19,L6,Consumer,,"$210,000"
1891,Samsung,"Bellevue, WA", 4/28/19,CL3,E-Commerce,,"$224,000"
1892,Amazon,"Seattle, WA", 4/28/19,L6,CX,,"$170,000"
1893,Amazon,"Seattle, WA", 4/27/19,L6,DevOps,,"$230,000"
1894,Amazon,"Seattle, WA", 4/27/19,L6,DevOps,,"$301,000"
1895,Thumbtack,"San Francisco, CA", 4/26/19,Associate,Product,,"$110,000"
1896,Samsung,"San Jose, CA", 4/26/19,Director,Android,,"$250,000"
1897,Chegg,"Santa Clara, CA", 4/26/19,E23,Full Stack,,"$140,000"
1898,Apple,"Sunnyvale, CA", 4/26/19,IC5,ML / AI,,"$325,000"
1899,SAP,"Auckland, AU, New Zealand", 4/26/19,T4,API Development (Back-End),,"$130,000"
1900,Oracle,"San Francisco, CA", 4/25/19,IC-3,Web Development (Front-End),,"$130,000"
1901,Microsoft,"Seattle, WA", 4/25/19,63,Program Management,,"$185,000"
1902,Microsoft,"Redmond, WA", 4/24/19,62,Full Stack,,"$161,000"
1903,Amazon,"New York, NY", 4/24/19,L5 SDM,iOS,,"$200,000"
1904,Capital One,"Washington, DC", 4/23/19,Senior Product Manager,Full Stack,,"$190,000"
1905,Amazon,"Seattle, WA", 4/22/19,L6,Web Development (Front-End),,"$178,000"
1906,Microsoft,"Vancouver, BC, Canada", 4/21/19,61,Mobile (iOS + Android),,"$150,000"
1907,Amazon,"Seattle, WA", 4/21/19,L7,Full Stack,,"$400,000"
1908,Amazon,"Seattle, WA", 4/20/19,L6,Full Stack,,"$249,000"
1909,Amazon,"Seattle, WA", 4/20/19,L5,Databases,,"$203,000"
1910,Oracle,"Redwood City, CA", 4/19/19,IC-5,OCI,,"$177,000"
1911,Amazon,"Seattle, WA", 4/19/19,L6,PM,,"$232,000"
1912,Facebook,"Menlo Park, CA", 4/19/19,L6 Product Manager,ML / AI,,"$215,000"
1913,Amazon,"Seattle, WA", 4/18/19,L6,Full Stack,,"$201,000"
1914,Microsoft,"Redmond, WA", 4/18/19,65,Release Management,,"$276,000"
1915,Amazon,"San Francisco, CA", 4/18/19,Senior Product Manager,Product,,"$357,000"
1916,Microsoft,"Seattle, WA", 4/17/19,63,Security,,"$186,000"
1917,Amazon,"Seattle, WA", 4/17/19,L6,ML / AI,,"$225,000"
1918,Workday,"Pleasanton, CA", 4/17/19,P3,Full Stack,,"$195,000"
1919,Amazon,"Seattle, WA", 4/17/19,Principal Product Manager,Android,,"$330,000"
1920,Cisco,"San Jose, CA", 4/16/19,Principal Engineer,Networking,,"$310,000"
1921,Amazon,"Seattle, WA", 4/16/19,L6,Operations,,"$215,000"
1922,Microsoft,"Hyderabad, TS, India", 4/16/19,62,Cloud,,"$62,000"
1923,Microsoft,"Seattle, WA", 4/15/19,64,Windows,,"$225,000"
1924,VMware,"Palo Alto, CA", 4/14/19,PM6,Networking,,"$340,000"
1925,Amazon,"Seattle, WA", 4/13/19,L6,Product,,"$244,000"
1926,Uber,"San Francisco, CA", 4/13/19,4,Product Management,,"$217,000"
1927,Samsung,"San Jose, CA", 4/13/19,Senior Product Manager,Full Stack,,"$170,000"
1928,Amazon,"Atlanta, GA", 4/13/19,L6,ML / AI,,"$240,000"
1929,Amazon,"Seattle, WA", 4/13/19,L6,Retail,,"$165,000"
1930,IBM,"New York, NY", 4/13/19,8,ML / AI,,"$167,000"
1931,Uber,"San Francisco, CA", 4/12/19,5a,PM,,"$401,000"
1932,Microsoft,"Redmond, WA", 4/12/19,PM 2,API Development (Back-End),,"$200,000"
1933,Startup,"Boston, MA", 4/11/19,Director,Full Stack,,"$160,000"
1934,Amazon,"Sunnyvale, CA", 4/11/19,L7,Product,,"$510,000"
1935,Microsoft,"Redmond, WA", 4/11/19,63,Security,,"$200,000"
1936,Microsoft,"Bangalore, KA, India", 4/11/19,64,Mobile (iOS + Android),,"$105,000"
1937,Google,"Mountain View, C",| 4/9/19,PM 1,Android,,"$167,000"
1938,eBay,"San Jose, C",| 4/9/19,Senior,Full Stack,,"$228,000"
1939,Amazon,"San Francisco, C",| 4/8/19,L5,ML / AI,,"$210,000"
1940,Zendesk,"San Francisco, C",| 4/6/19,Director,Full Stack,,"$550,000"
1941,IBM,"Austin, T",| 4/6/19,7,ML / AI,,"$115,000"
1942,athenahealth,"Boston, M",| 4/6/19,Senior Product Manager,Product Management,,"$155,000"
1943,Google,"New York, N",| 4/6/19,L5,Full Stack,,"$400,000"
1944,Expedia,"Bellevue, W",| 4/5/19,Director,Web Development (Front-End),,"$162,000"
1945,Microsoft,"Seattle, W",| 4/4/19,67,ML / AI,,"$430,000"
1946,Amazon,"Seattle, W",| 4/4/19,L6,Full Stack,,"$214,000"
1947,Amazon,"San Francisco, C",| 4/4/19,L6,iOS,,"$240,000"
1948,Yahoo,"San Francisco, C",| 4/4/19,IC5,Full Stack,,"$273,000"
1949,SAP,"Palo Alto, C",| 4/4/19,T2,API Development (Back-End),,"$131,000"
1950,Amazon,"San Francisco, C",| 4/1/19,L6,Full Stack,,"$198,000"
1951,Amazon,"Seattle, WA", 3/31/19,L6,API Development (Back-End),,"$280,000"
1952,Amazon,"Seattle, WA", 3/31/19,L6,DevOps,,"$200,000"
1953,Amazon,"Seattle, WA", 3/31/19,L7,Product,,"$350,000"
1954,Apple,"San Jose, CA", 3/29/19,ICT4,Mobile (iOS + Android),,"$285,000"
1955,Google,"Mountain View, CA", 3/29/19,PM 3,Web Development (Front-End),,"$500,000"
1956,Google,"Mountain View, CA", 3/29/19,L6,Other,,"$500,000"
1957,Groupon,"San Francisco, CA", 3/29/19,M4,API Development (Back-End),,"$280,000"
1958,Amazon,"Seattle, WA", 3/29/19,Senior Product Manager,Web Development (Front-End),,"$215,000"
1959,Amazon,"Seattle, WA", 3/28/19,L6,Operations,,"$183,000"
1960,Expedia,"Seattle, WA", 3/28/19,Senior,Platform,,"$175,000"
1961,Amazon,"Seattle, WA", 3/28/19,L6,Product,,"$220,000"
1962,Walmart Labs,"Sunnyvale, CA", 3/27/19,L5,ML / AI,,"$288,000"
1963,Amazon,"Seattle, WA", 3/26/19,L5,Distributed Systems (Back-End),,"$143,000"
1964,MongoDB,"New York, NY", 3/26/19,Product Manager,Cloud Computing,,"$192,000"
1965,Amazon,"Seattle, WA", 3/24/19,L6,iOS,,"$187,000"
1966,Google,"Boston, MA", 3/24/19,L4,Full Stack,,"$232,000"
1967,Vistaprint,"Waltham, MA", 3/24/19,Sr UX Designer,Web Development (Front-End),,"$95,000"
1968,Microsoft,"Seattle, WA", 3/23/19,63,Mobile (iOS + Android),,"$51,000"
1969,LinkedIn,"Sunnyvale, CA", 3/23/19,Staff,Other,,"$260,000"
1970,Amazon,"Seattle, WA", 3/23/19,L7,Supply Chain Optimization Technologies,,"$250,000"
1971,Amazon,"Seattle, WA", 3/22/19,L6,Productivity application,,"$225,000"
1972,Microsoft,"Redmond, WA", 3/22/19,67,DevOps,,"$540,000"
1973,Amazon,"Seattle, WA", 3/21/19,L6,Distributed Systems (Back-End),,"$210,000"
1974,Twitter,"San Francisco, CA", 3/20/19,PM II,Product,,"$250,000"
1975,Apple,"Cupertino, CA", 3/19/19,IC3,Mobile (iOS + Android),,"$180,000"
1976,Salesforce,"Burlington, MA", 3/19/19,7,Full Stack,,"$180,000"
1977,Ford,"Detroit, MI", 3/19/19,L3 Executive Director,Strategy,,"$700,000"
1978,Amazon,"Seattle, WA", 3/18/19,6,Networking,,"$230,000"
1979,Apple,"Sunnyvale, CA", 3/17/19,Senior,Data,,"$340,000"
1980,VMware,"Seattle, WA", 3/16/19,Principal PM,Full Stack,,"$488,000"
1981,Salesforce,"San Francisco, CA", 3/16/19,Senior,iOS,,"$200,000"
1982,Google,"New York, NY", 3/16/19,L5,Mobile (iOS + Android),,"$319,000"
1983,Amazon,"Sunnyvale, CA", 3/16/19,L6,ML / AI,,"$212,000"
1984,Palantir,"Washington, DC", 3/15/19,Group Lead,API Development (Back-End),,"$400,000"
1985,Palantir,"Washington, DC", 3/15/19,Group Lead,API Development (Back-End),,"$400,000"
1986,Twitter,"San Francisco, CA", 3/15/19,Associate Product Manager (PM),Product Manager,,"$139,000"
